Code,Product Name,Unit,Current Stock,Sales Scheme,,Purc.Scheme,,Cost Price,Value,M.R.P.,Purchase Price,Sales Price,Company,Manufacturer,Rack No.,
INPR2G01,PROTITAS 220 GM (CHOCOLATE) (C 220 GM,PCS,128,0,0,0,0,46.0000,"5,888.00",511.50,46.00,50.00,INTAS,,IP113163,
INPR2G02,PROTITAS 220 GM (KESAR PISTA) 220 GM,PCS,33,0,0,0,0,47.5000,"1,567.50",465.50,47.50,50.00,INTAS,,IP113163,
INPR2G03,PROTITAS 220 GM (VANILLA) (COM 220 GM,PCS,-24,0,0,0,0,46.0000,"-1,104.00",465.50,46.00,50.00,INTAS,,IP113163,
INPR5G01,PROTITAS 500 GM (CHOCOLATE) 500 GM,PCS,49,0,0,0,0,91.5000,"4,483.50",762.00,91.50,91.50,INTAS,,IP113163,
AKPRP201,PROTITYM POWDER (CHOCOLATE) 200GM,PCS,474,0,0,0,0,30.0000,"14,220.00",476.00,30.00,47.00,AKUMENTIS,,,
MAPR4T01,PROTONFIX 40 TAB 10's,PCS,-39800,0,0,0,0,4.7981,"-190,964.38",83.44,5.88,5.80,MARTIN,,IP110072,
MAPRI101,PROTONFIX-40 INJ(PANTOPRAZOLE) 1 VAIL,PCS,30504,0,0,0,0,5.0018,"152,574.91",52.97,5.62,7.25,MARTIN,,IP110072,
UTPRO101,PROVIDINE-AM + OINT 15 GM 15GM,PCS,0,0,0,0,0,11.2200,0.00,46.13,12.75,12.75,UTL,,,
PRPR5M01,PROX-350 (IOHEXOL) 50 ML,PCS,38,0,0,0,0,394.8000,"15,002.40","2,437.50",420.00,500.00,PROTECH,,IP107343,
KAPT4I01,PT-PRIDE 4.5 INJ 1 VIAL,PCS,660,0,0,0,0,70.0000,"46,200.00",462.37,70.00,80.00,KALINDA,,,
ELPUDN01,PURE D3 NANO SHOT 5 ml,PCS,0,0,0,0,0,13.5000,0.00,25.78,0.00,15.00,ELDER,,,
SHPUT401,PURIFIED TALC (C.P) 400 GM,PCS,86,0,0,0,0,11.4000,980.40,0.00,12.00,15.00,SHALG,,,
AMPUT301,PURIFIED TALC 350GM 350GM,PCS,-357,0,0,0,0,23.7500,"-8,478.75",60.00,25.00,33.00,AMAR,,,
VIPUT401,PURIFIED TALC 400GM IP 400GM,PCS,250,0,0,0,0,23.7500,"5,937.50",60.00,25.00,32.00,VIKASH,,,
SHPUTC01,PURIFIED TALC C.P 3 KG,PCS,-17,0,0,0,0,68.4000,"-1,162.80",210.00,72.00,90.00,SHALG,,,
AMPUTI01,PURIFIED TALC IP 3.5 KG,PCS,6,0,0,0,0,104.5000,627.00,380.00,110.00,150.00,AMAR,,,
AMPUTI02,PURIFIED TALC IP. 400 GM,PCS,167,0,0,0,0,23.7500,"3,966.25",60.00,25.00,30.00,AMAR,,,
DAPYY301,PYQUINE-15(PRIMAQUINE) 30x10,PCS,0,0,0,0,0,400.0000,0.00,0.00,400.00,500.00,DANISH(NEW),,,
DAPYM301,PYQUINE-7.5 MG 30x10 TAB,PCS,0,0,0,0,0,210.0000,0.00,749.53,210.00,270.00,DANISH(NEW),,PYQDA,
ZZZZZ11774,PYRAKEM NOVO 120 SUSPENSION (6 60 ML,PCS,980,0,0,0,0,9.9360,"9,737.28",0.00,10.80,10.80,ALKEM(MAX),,,
MIAT2205,PYRAKEM NOVO 250 SUSPENSION (6 60ML,PCS,0,0,0,0,0,11.9600,0.00,42.84,13.00,13.00,ALKEM(MAX),,,
MIAT2206,PYRAKEM-500MG TABLETS (15'S) 15'S,PCS,640,0,0,0,0,5.5200,"3,532.80",14.36,6.00,6.00,ALKEM(MAX),,,
JAPYT501,PYRAZINAMIDE TAB 500MG 10X10,PCS,0,0,0,0,0,150.0000,0.00,0.00,150.00,180.00,JACKSON,,IP111047,
JAPYT701,PYRAZINAMIDE TAB 750MG 10X10,PCS,0,0,0,0,0,220.0000,0.00,900.00,220.00,240.00,JACKSON,,IP111048,
ALPYIA01,PYRICOOL INJECTION (2ML) AMPOU 2 ml Amp,PCS,67185,0,0,0,0,3.9560,"265,783.86",8.48,4.30,4.30,ALKEM(HC),,IP110147,
JAPYT401,PYRIDOXINE TAB 40MG 10X10,PCS,30,0,0,0,0,65.0000,"1,950.00",0.00,65.00,80.00,JACKSON,,PYRJA,
VIPYT101,PYRIMETHAMINE TAB 100TAB,PCS,0,0,0,0,0,48.0000,0.00,70.00,48.00,54.00,VIKASH,,,
TRQSS101,Q-SIZ SR-200 15X10 TAB,PCS,-0.001,0,0,0,0,590.4000,-0.59,"2,250.00",615.00,800.00,TRIPADA,,,
QUQV4I01,Q-VEC 4MG INJ (VECURONIUM) 2ML,PCS,10,0,0,0,0,24.5000,245.00,79.47,24.50,28.00,QUESTUS,,,
EMQCT101,QCEPH-O TABLET 10's,PCS,30,0,0,0,0,49.5000,"1,485.00",394.50,49.50,49.50,EMCURE,,,
CASTPS20,QL-25 TAB 10'S,PCS,0,0,0,0,0,4.5000,0.00,39.38,5.00,5.63,ELIKEM,,,
ALQMII01,QMAX IV INJECTION (100ML) 100 ml,PCS,1929,0,0,18,82,15.8208,"30,518.32",165.00,136.48,17.20,ALKEM(HC),,IP109715,
EMQT2T01,QTAX-DT 200 TABLET 10's,PCS,400,0,0,0,0,45.2925,"18,117.00",273.00,49.50,49.50,EMCURE,,,
ULQU5G01,QUELIDERM 5 GM 40X5 GM,PCS,3,0,0,0,0,234.0000,702.00,"1,125.00",260.00,300.00,ULS,,,
MEQUA101,QUICK AID 100,PCS,8,0,0,0,0,45.0000,360.00,187.50,45.00,0.00,MEDIFIILL,,,
VUQU3M01,QUININE 300 MG INJ 2 ML,PCS,-310,0,0,0,0,6.8000,"-2,108.00",0.00,6.80,8.00,VULCAN,,IP111085,
VUQUI601,QUININE INJ 600 MG 50X2 ML,PCS,40,0,0,0,0,600.0000,"24,000.00",19.90,600.00,720.00,VULCAN,,IP111087,
JAQUI601,QUININE INJ 600 MG/2ML 10X2 ML,PCS,0,0,0,0,0,110.0000,0.00,450.00,110.00,132.00,JACKSON,,IP111087,
JAQUT301,QUININE TAB 300MG 10X10,PCS,0,0,0,0,0,300.0000,0.00,0.00,300.00,360.00,JACKSON,,IP111084,
THQU2T01,QUINLY 200 TAB (HYDROXYCHLOROU 15'S,PCS,90,0,0,0,0,44.9100,"4,041.90",100.16,44.91,54.00,TRUMAC HEAL,,,
CASTPS29,QULIP 50 (Lip Amphoteric b) in VIAL,PCS,0,0,0,0,0,675.0000,0.00,"7,102.13",675.00,810.00,QUESTUS,,,
ELQU2T01,QUT 25 TABS 10's,PCS,0,0,0,0,0,5.1750,0.00,70.31,0.00,5.75,ELDER,,,
ELQU5M01,QUT 50 MG TABS 10's,PCS,0,0,0,0,0,7.0875,0.00,89.06,0.00,7.88,ELDER,,,
CASTPS03,QUTIRO 5MG (TIROFIBAN) 100 ML,PCS,200,0,0,0,0,500.0000,"100,000.00","11,116.88",500.00,600.00,QUESTUS,,TIROFIBANQUESTUS,
ZZZZZ11817,QVASP INJ 20 UNIT(VASOPRESSIN) 1 ML,PCS,0,0,0,0,0,40.0000,0.00,525.00,40.00,50.00,QUESTUS,,VASQU,
DEQZ1T01,QZOX-25 10 TAB,PCS,0,0,0,0,0,6.0000,0.00,48.75,6.00,7.92,DELLWICH,,IP111069,
DEQZ1T02,QZOX-50 10 TAB,PCS,200,0,0,0,0,10.9300,"2,186.00",73.13,10.93,15.18,DELLWICH,,IP111072,
DEQZ1T03,QZOX-SR-100 10 TAB,PCS,10,0,0,0,0,22.5000,225.00,118.13,22.50,29.70,DELLWICH,,IP111066,
DEQZ1T04,QZOX-SR-200 10 TAB,PCS,1,0,0,0,0,41.0000,41.00,190.31,41.00,54.12,DELLWICH,,IP111068,
DEQZ1T05,QZOX-SR-300 10 TAB,PCS,2,0,0,0,0,40.0000,80.00,225.00,40.00,52.80,DELLWICH,,IP111070,
JARBC101,R-BUTIN CAP (RIFABUTIN) 10X10,PCS,0,0,0,0,0,"5,000.0000",0.00,"8,906.25","5,000.00","6,000.00",JACKSON,,IP111272,
ARRC2I01,R-CAFF 20MG INJ (CAFFEINE CITR 1ML,PCS,268,0,0,0,0,45.0000,"12,060.00",234.38,45.00,55.00,ARCO (INJ),,IP102263,
ARRCI401,R-CAFF INJ 40MG (CAFFEINE CITR 2 ML,PCS,10,0,0,0,0,80.0000,800.00,468.75,80.00,100.00,ARCO (INJ),,IP102270,
ABRCDC01,R-CID DSR CAPS 10 CAPS,PCS,0,0,0,0,0,12.7500,0.00,132.08,17.00,17.00,ABBOTT,INNOVA,IP105414,
RORMIS01,R.M.S. INFUSION SET PCS,PCS,2150,0,0,0,0,9.5634,"20,561.31",216.00,9.66,11.20,ROMSONS,,SS-3062,
ALRAIV01,RABALKEM INJECTION (20MG) VIA Vial,PCS,491,0,0,0,0,15.4100,"7,566.31",260.60,16.75,16.75,ALKEM(HC),,IP111093,
GLRAC101,RABESILVER-DSR Capsules [10s] 10'S,PCS,180,0,0,9,1,12.6000,"2,268.00",135.94,14.00,14.00,GLENMARK,,IP105414,
PRRAAV01,RABETECH-20 (RABEPRAZOLE) Vial+WFI,PCS,1565,0,0,0,0,12.1260,"18,977.19",515.63,12.90,14.30,PROTECH,,IP111093,
ELRA2I01,RABI 20MG INJ VIAL,PCS,2225,0,0,0,0,10.3500,"23,028.75",422.81,11.50,13.00,ELDER,,IP111093,
ELRADC01,RABI DSR CAPS 10's,PCS,5381,0,0,19,1,9.4050,"50,608.31",164.06,11.00,11.00,ELDER,,IP105402,
AKRA2T01,RABIBAK 20 TAB (AL) 10's,PCS,0,0,0,0,0,5.0000,0.00,90.75,5.00,6.60,AKUMENTIS,,,
AKRADT01,RABIBAK D TAB (AL) 10's,PCS,0,0,0,0,0,9.6000,0.00,87.86,0.00,10.20,AKUMENTIS,,,
AKRADC01,RABIBAK DSR CAPS (AL) 10's,PCS,260,0,0,0,0,9.2500,"2,405.00",137.81,9.25,11.10,AKUMENTIS,,,
PARAC101,RABIC-DSR CAPSULE 10'S,PCS,4320,0,0,0,0,7.5000,"32,400.00",168.75,7.50,8.80,PARK,,,
CERADC01,RABICEL DSR CAP 20X10,PCS,-1,0,0,0,0,152.0000,-152.00,"2,250.00",152.00,174.80,CELANTIS,,,
INRAI201,RABIUM IV 20MG 20mg,PCS,1570,0,0,0,0,10.8000,"16,956.00",141.09,10.80,21.00,INTAS,,IP111093,
CURAD101,RABONET DSR 10'S,PCS,350,0,0,0,0,11.4540,"4,008.90",101.25,12.45,12.45,CURETECH,,,
509659,RABONET L 10'S,PCS,130,0,0,0,0,24.5640,"3,193.32",140.62,26.70,26.70,CURETECH,,,
MYRA2T01,RABSULAN 20 TABS 10 S 10'S,PCS,0,0,0,0,0,6.0000,0.00,67.50,6.00,6.90,MYLAN,,IP111093,
MYRAL201,RABSULAN L 20/75MG 10'S,PCS,0,0,0,0,0,20.0000,0.00,229.69,20.00,22.00,MYLAN,,IP108062,
ELRA1C01,RACEDOTIL 100 CAPS 10'S,PCS,0,0,0,9,1,30.7800,0.00,240.68,38.00,38.00,ELDER,,,
PHRAR201,RAMI RACE 2.5 TAB 10 TAB,PCS,0,0,0,0,0,5.8000,0.00,54.47,5.80,7.00,PHARMACHEM,,RAMPH,
PHRAR501,RAMI RACE 5 TAB 10 TAB,PCS,0,0,0,0,0,10.5000,0.00,85.69,10.50,12.45,PHARMACHEM,,RAMPH,
JARAT501,RAMIPRIL TAB 5MG 10X10,PCS,0,0,0,0,0,55.0000,0.00,0.00,55.00,66.00,JACKSON,,IP111154,
ELRA2T01,RAMIPRON 2.5 TAB 10X10,PCS,0,0,0,0,0,90.0000,0.00,51.56,90.00,110.00,ECRON LIFESCIENCES,,,
AKRAI201,RANCHIL INJ 2ML,PCS,1400,0,0,0,0,2.3500,"3,290.00",3.70,2.35,2.60,AKUMENTIS,,,
MARAI301,RANIMAC INJ 30 ML 30 ML,PCS,191,0,0,0,0,8.6355,"1,649.38",84.73,9.09,125.00,MARTIN,,IP111177,
MARAI501,RANIMAC INJ 50X2 ML,PCS,50,0,0,0,0,101.6500,"5,082.50",282.19,107.00,123.05,MARTIN,,IP111177,
KERAI201,RANINIT INJ 2ml,PCS,5530,0,0,0,0,1.9300,"10,672.90",18.75,1.93,1.93,KEMSYN,,IP111175,
INRA1101,RANITAS 150 10 TAB  20X3X10 10'S,PCS,-102,0,0,0,0,5.5300,-564.06,15.47,5.53,5.70,INTAS,,IP111172,
INRAI202,RANITAS INJ 2 ML 2 ML,PCS,3456,0,0,0,0,2.2300,"7,706.88",6.56,2.23,2.30,INTAS,,IP111179,
DARA1T01,RANITIDINE 150 TAB 20X10,PCS,0,0,0,0,0,84.0000,0.00,253.13,84.00,100.00,DANISH,,,
JARA3M01,RANITIDINE 300 MG TAB 10X10,PCS,0,0,0,0,0,70.0000,0.00,0.00,70.00,85.00,JACKSON,,IP111178,
CASTPS12,RANITIDINE INJ 2 ML,PCS,4000,0,0,0,0,1.5000,"6,000.00",9.73,1.50,1.80,RAY LIFE SCIENCES,,RANITIRAY,
MERAII01,RANITIDINE INJ I.P 30 ML,Pcs.,540,0,0,0,0,14.9000,"8,046.00",45.56,14.90,16.39,MERLIN,,,
INRAI203,RANLOC INJ. 2ML AMP 2ml,PCS,11700,0,0,0,0,2.2300,"26,091.00",6.56,2.23,2.30,INTAS,,IP111175,
INRA3T01,RANLOC-150 30 TAB 30'S,PCS,844.6,0,0,0,0,17.1000,"14,442.66",46.41,17.10,18.00,INTAS,,IP111172,
INRAT101,RANLOC-DM TAB 10'S,PCS,185,0,0,0,0,33.0000,"6,105.00",133.13,33.00,5.50,INTAS,,IP105369,
ELRA5T01,RANZONEL 500 TABS 10's,PCS,30,0,0,9,1,20.2500,607.50,276.56,25.00,25.00,ELDER,,,
RDRAAD01,RATE DIFF (AKUMS),PCS,103150,0,0,0,0,0.0000,0.00,0.00,1.35,0.00,RATE DIFF,,,
JARAAD01,RATE DIFF (PROTECH),PCS,640,0,0,0,0,0.0000,0.00,0.00,12.00,0.00,JACKSON,,,
RDRAAD02,RATE DIFF (THEON),PCS,206,0,0,0,0,0.0000,0.00,0.00,30.00,0.00,RATE DIFF,,,
INRA1T01,RATIO 10 TAB 10's,PCS,660,0,0,0,0,6.7500,"4,455.00",76.88,6.75,6.75,INTAS,,IP111627,
INRA1T02,RATIO-D 10 TAB 10'S,PCS,-268,0,0,0,0,7.8000,"-2,090.40",126.56,7.80,7.80,INTAS,,IP104939,
INRA1T03,RATIO-DP 10 TAB 10's,PCS,1440,0,0,0,0,9.5000,"13,680.00",96.56,9.50,9.50,INTAS,,IP104914,
CASTPS04,RAXOPHIN 1ML 1ML,PCS,3840,0,0,0,0,13.8000,"52,992.00",66.63,15.00,15.00,CURETECH,,,
CASTPS30,RAXOPHIN-S  INJECTION - VIAL,PCS,700,0,0,0,0,19.3200,"13,524.00",192.18,21.00,21.00,CURETECH,,,
KERE2T01,REBEHIT 20 TABLET 10'S,PCS,680,0,0,0,0,6.6200,"4,501.60",100.31,6.62,6.62,KEMSYN,,IP111093,
KEREDC01,REBEHIT DSR CAPSULE 10'S,PCS,124,0,0,0,0,9.6400,"1,195.36",168.75,9.64,9.64,KEMSYN,,,
KEREIV01,REBEHIT IV VIAL,PCS,265,0,0,0,0,14.5400,"3,853.10",346.88,14.54,14.54,KEMSYN,,,
KEREE101,REBEHIT-LS 10'S,PCS,100,0,0,0,0,21.1100,"2,111.00",271.88,21.11,21.11,KEMSYN,,,
EMRE2T01,REBEZ 20 TAB 10's,PCS,625,0,0,0,0,6.9322,"4,332.63",100.78,7.90,7.90,EMCURE,,,
EMREDT01,REBEZ D TAB 10's,PCS,320,0,0,0,0,9.8719,"3,159.01",136.88,11.25,11.25,EMCURE,,,
EMREDC01,REBEZ DSR CAP 10's,PCS,15463,0,0,0,0,10.7973,"166,958.65",186.19,12.90,12.90,EMCURE,,,
EMREII01,REBEZ IV INJECTION VIAL,PCS,1556,0,0,0,0,16.1460,"25,123.18",362.94,18.40,18.40,EMCURE,,,
EMRELC01,REBEZ LS CAP 10's,PCS,580,0,0,0,0,21.8025,"12,645.45",305.50,25.50,25.50,EMCURE,,,
THRES101,RECATIP SACHIT 1,PCS,2400,0,0,0,0,2.9500,"7,080.00",48.75,2.95,3.50,THEOGEN,,IP111111,
AKRENF01,REDBION NEUO FORTE TAB (BL) 30's,PCS,0,0,0,0,0,10.2500,0.00,82.50,10.25,12.40,AKUMENTIS,,,
INRE4P01,RENOCEL 4000IU PFS INJ PFS,PCS,-300,0,0,0,0,96.0000,"-28,800.00","1,995.94",96.00,115.00,INTAS,,IP111227,
AKREDS01,RESCODYL DX SYRUP 100ML,PCS,488,0,0,0,0,12.0000,"5,856.00",113.44,12.00,14.50,AKUMENTIS,,,
AKRES101,RESCODYL SYRUP 100ML 100ML,PCS,0,0,0,0,0,8.1000,0.00,112.27,8.10,9.00,AKUMENTIS,,,
BPRES101,RESINA STICK 100GM,PCS,0,0,0,0,0,38.0000,0.00,112.50,38.00,100.00,BHARTIA PHARMA,,,
THRES102,RESIPREG SACHET 10 GM,PCS,3610,0,0,0,0,7.9000,"28,519.00",131.25,7.90,9.50,THEOGEN,,IP113144,
VIREP401,RESORCINOL PURE 400 GM,Pcs.,0,0,0,0,0,"1,650.0000",0.00,"4,000.00","1,650.00","2,000.00",VIKASH,,,
LURE1M01,RESPINOVA 100 ML 100 ML,PCS,240,0,0,4,1,22.4800,"5,395.20",90.09,28.10,22.48,LUPIN,,,
MARENM01,RESPIRATOR N95 MASK (NIOSH) 1 PC,PCS,270,0,0,0,0,85.0000,"22,950.00",0.00,85.00,125.00,MAGNUM,,,
ABFLOS11,RESPIROMETER PCS,PCS,127,0,0,0,0,94.1020,"11,950.95",873.75,94.67,110.00,ROMSONS,,,
ELRET101,RESTKEM-5 TAB 10'S,PCS,0,0,0,0,0,5.5000,0.00,65.16,5.50,6.88,ELIKEM,,,
509660,RETRO 5 PRO 60ML,PCS,162,0,0,0,0,151.8000,"24,591.60",557.81,165.00,165.00,CURETECH,,,
CUREFL01,RETRO F 60ML,PCS,110,0,0,0,0,197.3400,"21,707.40",679.68,214.50,214.50,CURETECH,,,
CUREHF01,RETRO HAIR FORTE 10'S,PCS,40,0,0,0,0,36.4320,"1,457.28",195.00,39.60,39.60,CURETECH,,,
A00572,RETRO HAIR PLUS 10'S,PCS,30,0,0,0,0,34.0400,"1,021.20",169.06,37.00,37.00,CURETECH,,,
MEREAC01,RETROZOLE A CAP+++ 10'S,PCS,0,0,0,0,0,11.8000,0.00,89.06,11.80,14.20,MEGMA,,,
INRES101,REXTAS SYRUP 100 ML 100 ML,PCS,-1,0,0,0,0,24.0000,-24.00,122.81,24.00,45.00,INTAS,,IP103661,
ALRGSO01,RG-KEM ( SACHET OF 6.5GM) 6.5g,PCS,3460,0,0,0,0,11.9600,"41,381.60",65.63,13.00,13.00,ALKEM(HC),,IP107742,
MIAT2203,RHYSMOL VIAL,PCS,0,0,0,0,0,65.0000,0.00,281.81,65.00,75.00,QUESTUS,,ESMQU,
CURIMB01,RIDFIZ MPS (BANANA) 170ML,PCS,76,0,0,0,0,21.4200,"1,627.92",99.00,25.20,25.20,CURETECH,,,
CURIM101,RIDFIZ MPS (MINT) 170ML,PCS,0,0,0,0,0,23.1841,0.00,92.81,25.20,25.20,CURETECH,,,
RIRIT201,RIDNOR-400 TAB 20X10,TAB,4,0,0,0,0,270.0000,"1,080.00","1,125.00",270.00,350.00,RIDLEY,RIDLEY,,
EMRI2T01,RIFACLEAN 200 TAB 10's,PCS,60,0,0,0,0,54.5670,"3,274.02",180.28,64.50,64.50,EMCURE,,,
EMRI4T01,RIFACLEAN 400 TAB 10's,PCS,4,0,0,0,0,97.2900,389.16,355.83,115.00,115.00,EMCURE,,,
EMRI5T01,RIFACLEAN 550 TAB 10's,PCS,830,0,0,0,0,117.4500,"97,483.50",457.03,145.00,145.00,EMCURE,,,
JARI3C01,RIFAMPICIN 300MG CAP 10X10,PCS,0,0,0,0,0,720.0000,0.00,0.00,720.00,900.00,JACKSON,,IP111291,
JARI4C01,RIFAMPICIN 450MG CAP 10X10,PCS,0,0,0,0,0,"1,080.0000",0.00,0.00,"1,080.00","1,200.00",JACKSON,,IP111294,
JARIC101,RIFAMPICIN CAP 150MG 10X10,PCS,0,0,0,0,0,450.0000,0.00,0.00,450.00,550.00,JACKSON,,IP111279,
JARIT101,RIFAMPICIN+ISO+PYRAZI TAB 10X10,PCS,0,0,0,0,0,770.0000,0.00,0.00,770.00,925.00,JACKSON,,IP111310,
A00002,RIFAMPICINE CAP 600MG 10X10,PCS,0,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,JACKSON,,RIFJA,
RORI2T01,RIFAXEL 200 TAB 10TAB,PCS,0,0,0,0,0,64.3500,0.00,186.56,64.35,70.00,ROUSSEL(NEW),,,
CBRI5T01,RIFAXIM 550 TABS 10'S,PCS,0,0,0,9,1,108.0000,0.00,585.94,120.00,120.00,CONCEPT BIOSCIENCE,,,
ALRI2T01,RIFAXITAB - 200 TABLETS (10'S) 10'S,PCS,450,0,0,0,0,46.0000,"20,700.00",194.05,50.00,50.00,ALKEM(HC),,,
ALRI4T01,RIFAXITAB - 400 TABLETS (10'S) 10'S,PCS,0,0,0,0,0,73.6000,0.00,389.05,80.00,100.00,ALKEM(HC),,,
ALRI5T01,RIFAXITAB - 550 TABLETS (10'S) 10'S,PCS,560,0,0,0,0,119.6000,"66,976.00",495.90,130.00,130.00,ALKEM(HC),,,
KERI2T01,RIFIXIEM 200 TABLET 10'S,PCS,600,0,0,0,0,48.4500,"29,070.00",173.44,48.45,48.45,KEMSYN,,,
KERI4T01,RIFIXIEM 400 TABLET 10'S,PCS,620,0,0,0,0,85.4300,"52,966.60",487.50,85.43,85.43,KEMSYN,,,
KERI5T01,RIFIXIEM 550 TABLET 10'S,PCS,540,0,0,0,0,80.7500,"43,605.00",590.63,80.75,80.75,KEMSYN,,,
HORII501,RIGALIN-75(PREGABALIN)TAB 50X10,PCS,-1,0,0,0,0,425.0000,-425.00,"4,218.75",425.00,500.00,HOCHEST,,,
ALRIFR01,RILADEX FAST RELIEF GEL (30G) 30G,PCS,1649,0,0,0,0,16.8820,"27,838.42",154.65,18.35,18.35,ALKEM(MAX),,,
0000302308,RILADEX MAXX RELIEF SPRAY (35 35GM,PCS,170,0,0,0,0,48.6680,"8,273.56",138.75,52.90,52.90,ALKEM(HC),,,
ELRI4T01,RIMIGUT 400 TABS 10's,PCS,-220,0,0,46,4,91.0800,"-20,037.60",487.50,110.00,110.00,ELDER,,IP111315,
ELRI5T01,RIMIGUT 550 TABS 10's,PCS,250,0,0,9,1,105.3000,"26,325.00",590.63,130.00,130.00,ELDER,,IP111316,
ELRI2T01,RIMPACE 2.5 TAB 15's,PCS,0,0,0,9,1,4.8600,0.00,60.94,6.00,6.00,ELDER,,,
ELRI5T02,RIMPACE 5 TABS 15's,PCS,1180,0,0,0,0,7.3637,"8,689.17",128.81,0.00,9.00,ELDER,,,
THRII101,RIXAFIN-200 10'S,PCS,940,0,0,0,0,53.1200,"49,932.80",182.81,53.12,56.50,THEOGEN,,IP111313,
THRII102,RIXAFIN-400 10'S,PCS,769,0,0,0,0,77.0000,"59,213.00",304.69,77.00,90.00,THEOGEN,,IP111315,
THRI1T01,RIXAFIN-550 10 TAB,PCS,109,0,0,0,0,97.0000,"10,573.00",427.97,97.00,115.00,THEOGEN,,IP111316,
ACRL5501,RL 500ML 500 ML,PCS,-1,0,0,0,0,21.6700,-21.67,59.32,21.67,25.00,ACULIFE,,,
VORL5M01,RL-500ML 500 ML,PCS,2,0,0,0,0,16.7226,33.45,54.79,17.79,20.10,VORTEX,,,
RORMVW01,RMS VENTED WITH LUER LOCK PCS,PCS,400,0,0,0,0,10.6457,"4,258.28",194.06,10.71,12.25,ROMSONS,,SS-3060 LL,
CASTPS41,ROCPACE 50MG VAIL,PCS,0,0,0,0,0,85.0000,0.00,"1,215.00",85.00,105.00,QUESTUS,,,
SAROO501,ROCPURE(ROCURONIUM) 50MG/5ML,PCS,0,0,0,0,0,140.0000,0.00,760.00,140.00,168.00,SAMARTH,,IP111388,
GLRO5I01,ROCSUR 50MG INJ.5ML 5ML,PCS,0,0,0,0,0,127.0000,0.00,283.59,127.00,160.00,GLAND,,IP111388,
ABRO2C01,ROFEX  250MG  CAPSULES 10'S 10 TAB,PCS,0,0,0,0,0,29.5000,0.00,121.92,29.50,29.50,ABBOTT,SCOTT EDIL NEW,IP102649,
ABRO2C02,ROFEX 250MG CAPSULES 10'S,PCS,60,0,0,0,0,26.5500,"1,593.00",121.92,29.50,29.50,ABBOTT,,IP102650,
ABRO5C01,ROFEX 500MG CAPSULES 10'S 10 TAB,PCS,-300,0,0,0,0,49.5000,"-14,850.00",232.42,49.50,49.50,ABBOTT,SCOTT EDIL NEW,IP102657,
ROROAP01,ROMO ADK [20] PCS,PCS,35,0,0,0,0,85.2785,"2,984.75",509.00,86.14,100.00,ROMSONS,,,
ROROAP02,ROMO ADK [24] PCS,PCS,20,0,0,0,0,85.2785,"1,705.57",509.00,86.14,100.00,ROMSONS,,,
ROROAP03,ROMO ADK [28] PCS,PCS,70,0,0,0,0,85.2785,"5,969.50",509.00,86.14,100.00,ROMSONS,,,
ROROAP04,ROMO ADK [32] PCS,PCS,70,0,0,0,0,85.2785,"5,969.50",509.00,86.14,100.00,ROMSONS,,,
ABFLOS12,ROMO DRAIN PCS,PCS,20,0,0,0,0,32.8200,656.40,124.69,32.82,38.00,ROMSONS,,,
ABFLOS22,ROMO FLOW PCS,PCS,0,0,0,0,0,147.4400,0.00,"1,072.50",147.44,170.00,ROMSONS,,,
ROROJW02,ROMO JET WITHOUT NEEDLE  2ML 2ML,PCS,5000,0,0,0,0,1.2723,"6,361.50",8.53,1.28,1.47,ROMSONS,,,
ROROJW03,ROMO JET WITHOUT NEEDLE  5ML 5ML,PCS,4000,0,0,0,0,1.6997,"6,798.80",9.94,1.71,1.97,ROMSONS,,,
ROROJW01,ROMO JET WITHOUT NEEDLE 10ML 10ML,PCS,2500,0,0,0,0,2.8130,"7,032.50",16.13,2.83,3.25,ROMSONS,,,
ZZZZZ11788,ROMO PAD - HEATING PAD EXTRA PCS,PCS,4,0,0,0,0,489.0600,"1,956.24","1,110.00",494.00,570.00,ROMSONS,,,
A00554,ROMO PAD - HEATING PAD REGULAR PCS,PCS,5,0,0,0,0,428.8680,"2,144.34",971.00,433.20,500.00,ROMSONS,,,
ROROVS01,ROMO VAC SET FG 10 PCS,PCS,60,0,0,0,0,149.6368,"8,978.21",933.75,150.54,175.00,ROMSONS,,GS-5002-S,
ROROVS02,ROMO VAC SET FG 12 PCS,PCS,65,0,0,0,0,149.6368,"9,726.39",933.75,150.54,175.00,ROMSONS,,GS-5002-S,
ROROVS03,ROMO VAC SET FG 14 PCS,PCS,132,0,0,0,0,168.9203,"22,297.48","1,072.50",169.94,195.00,ROMSONS,,,
ROROVS04,ROMO VAC SET FG 16 PCS,PCS,50,0,0,0,0,168.9203,"8,446.02","1,072.50",169.94,195.00,ROMSONS,,,
ROROVS05,ROMO VAC SET FG 18 PCS,PCS,8,0,0,0,0,168.9200,"1,351.36",975.00,169.94,195.00,ROMSONS,,GS-5002-S,
RO21RW01,ROMOJET WIT NEEDLE 21GX1.5 10ML,PCS,14300,0,0,0,0,3.0490,"43,600.70",19.22,3.13,3.60,ROMSONS,,SS-6084,
RO21RW02,ROMOJET WIT NEEDLE 21GX1.5 20ML,PCS,1300,0,0,0,0,7.3000,"9,490.00",37.40,7.30,8.40,ROMSONS,,SS-6084,
